n	time	type	cur	win	id	str	win_c	id_c	str_c	
2445	190060	fix	680	2	104	derfor	2	104	derfor	
2446	190061	fix	680	2	104	derfor	2	104	derfor	
2447	190062	fix	680	2	104	derfor	2	104	derfor	
2448	190063	fix	680	2	104	derfor	2	104	derfor	
2449	190064	fix	680	2	104	derfor	2	104	derfor	
2450	190104	fix	680	2	104	derfor	2	104	derfor	
2451	190119	fix	680	2	104	derfor	2	104	derfor	
2452	190120	fix	680	2	104	derfor	2	104	derfor	
2453	190121	fix	680	2	104	derfor	2	104	derfor	
2454	190122	fix	680	2	104	derfor	2	104	derfor	
2455	190123	fix	680	2	104	derfor	2	104	derfor	
2456	190124	fix	680	2	104	derfor	2	104	derfor	
2457	190199	fix	680	2	104	derfor	2	104	derfor	
2458	190200	fix	680	2	104	derfor	2	104	derfor	
2459	190201	fix	680	2	104	derfor	2	104	derfor	
2460	190202	fix	680	2	104	derfor	2	104	derfor	
2461	190203	fix	680	2	104	derfor	2	104	derfor	
2462	190204	fix	680	2	104	derfor	2	104	derfor	
2463	190209	key_ins	681	2	104	e	t2	104	e	
2464	190238	fix	681	2	104	derfor	2	104	derfor	
2465	190239	fix	681	2	104	derfor	2	104	derfor	
2466	190240	fix	681	2	104	derfor	2	104	derfor	
2467	190241	fix	681	2	104	derfor	2	104	derfor	
2468	190242	fix	681	2	104	derfor	2	104	derfor	
2469	190243	fix	681	2	104	derfor	2	104	derfor	
2470	190266	key_ins	682	2	104	r	t2	104	r	
2471	190278	fix	682	2	104	derfor	2	104	derfor	
2472	190279	fix	682	2	104	derfor	2	104	derfor	
2473	190280	fix	682	2	104	derfor	2	104	derfor	
2474	190281	fix	682	2	104	derfor	2	104	derfor	
2475	190282	fix	682	2	104	derfor	2	104	derfor	
2476	190283	fix	682	2	104	derfor	2	104	derfor	
2477	190475	key_ins	683	2	104	f	t2	104	f	
2478	190561	key_ins	684	2	104	o	t2	104	o	
2479	190731	key_ins	685	2	104	r	t2	104	r	
2480	190741	fix	685	2	104	derfor	2	104	derfor	
2481	190742	fix	685	2	104	derfor	2	104	derfor	
2482	190862	fix	685	2	104	derfor	2	104	derfor	
2483	191483	key_ins	686	2	104	_	t2	104	_	
2484	191489	key_ins	687	2	105	g	t2	105	g	
2485	191499	fix	687	2	105	gå	2	105	gå	
2486	191598	key_ins	688	2	105	å	t2	105	å	
2487	192284	key_ins	689	2	105	_	t2	105	_	
2488	192286	key_ins	690	2	106	h	t2	106	h	
2489	192288	key_ins	691	2	106	å	t2	106	å	
2490	192290	key_ins	692	2	106	n	t2	106	n	
2491	192377	key_ins	693	2	106	d	t2	106	d	
2492	192532	key_ins	694	2	106	_	t2	106	_	
2493	192621	key_ins	695	2	107	i	t2	107	i	
2494	192756	key_ins	696	2	107	_	t2	107	_	
2495	192842	key_ins	697	2	108	h	t2	108	h	
2496	192920	key_ins	698	2	108	å	t2	108	å	
2497	193657	key_ins	699	2	108	n	t2	108	n	
2498	193659	key_ins	700	2	108	d	t2	108	d	
2499	193661	key_ins	701	2	109	.	t2	109	.	
2500	193676	key_ins	702	2	109	_	t2	109	_	
2501	194211	fix	1	1	1	Although	1	1	Although	
2502	194570	fix	0	1	1	Although	1	1	Although	
2503	194869	fix	303	1	46	implement	1	46	implement	
2504	195008	fix	304	1	46	implement	1	46	implement	
2505	196484	fix	3	1	1	Although	1	1	Although	
2506	197540	fix	99	1	12	achieving	1	12	achieving	
2507	197839	fix	0	1	1	Although	1	1	Although	
2508	197899	fix	0	1	1	Although	1	1	Although	
